0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
15, Private,258388, HS-grad,14, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,25,1,40, United-States, <=50K
19, Private,147891, 9th,10, Never-married, Transport-moving, Own-child, White, Male,-95,6,32, United-States, <=50K
58, Private,204499, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,55,4,40, Dominican-Republic, <=50K
29, Private,351760, Assoc-voc,9, Married-AF-spouse, Machine-op-inspct, Husband, White, Male,14,4,46, United-States, <=50K
18, Private,295073, Some-college,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,-117,-2,40, England, <=50K
43, Private,97407, Masters,13, Never-married, Adm-clerical, Not-in-family, White, Male,-130,5,45, United-States, <=50K
39, Private,274760, Some-college,8, Married-AF-spouse, Prof-specialty, Unmarried, White, Female,32,4,40, United-States, <=50K
28, Private,196380, Assoc-acdm,14, Never-married, Tech-support, Own-child, White, Female,-111,3,35, United-States, <=50K
32, Local-gov,105528, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,47,6,40, United-States, <=50K
15, Private,222083, Prof-school,7, Separated, Other-service, Other-relative, White, Female,-82,3,49, Nicaragua, <=50K
25, Private,391499, 1st-4th,15, Never-married, Adm-clerical, Husband, White, Male,-65,5,40, United-States, <=50K
15, Private,121988, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,28,5,62, South, <=50K
26, Self-emp-not-inc,220247, 11th,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,-103,1,31, United-States, <=50K
26, Private,542407, Some-college,9, Married-civ-spouse, Exec-managerial, Own-child, White, Female,-106,2,61, United-States, <=50K
21, Private,292476, 9th,10, Never-married, Other-service, Own-child, White, Female,-144,6,49, United-States, <=50K
49, State-gov,156509, Prof-school,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-108,3,40, United-States, <=50K
33, Private,198228, Bachelors,8, Never-married, Other-service, Other-relative, White, Female,-119,5,45, United-States, <=50K
46, Private,152298, Bachelors,9, Never-married, Armed-Forces, Not-in-family, White, Female,-47,1,50, United-States, <=50K
36, Private,179157, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,1,7,22, Trinadad&Tobago, >50K
45, ?,69155, HS-grad,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,-142,3,20, United-States, >50K
35, Private,163144, HS-grad,9, Married-AF-spouse, Protective-serv, Husband, White, Male,89,-5,40, El-Salvador, >50K
28, Private,172740, HS-grad,9, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Female,-56,2,51, United-States, <=50K
16, ?,353768, HS-grad,10, Never-married, Other-service, Own-child, White, Female,66,3,40, United-States, <=50K
35, Private,145385, Masters,5, Married-civ-spouse, Craft-repair, Own-child, White, Female,-22,-1,50, United-States, <=50K
16, Private,223030, Some-college,3, Divorced, Handlers-cleaners, Unmarried, White, Female,-86,1,35, United-States, <=50K
37, Federal-gov,432573, Bachelors,10, Married-civ-spouse, Other-service, Unmarried, White, Male,-98,2,49, United-States, <=50K
16, Private,499221, Assoc-acdm,10, Never-married, Other-service, Other-relative, White, Female,-131,5,40, United-States, <=50K
22, Private,85534, 7th-8th,14, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,-70,5,40, United-States, >50K
39, Local-gov,93413, HS-grad,8, Divorced, Craft-repair, Husband, White, Female,-68,6,65, Columbia, <=50K
49, ?,204796, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Female,25,7,40, United-States, <=50K
22, Private,250980, HS-grad,11, Separated, ?, Own-child, White, Female,-113,2152,40, United-States, <=50K
57, Local-gov,215498, HS-grad,14, Separated, Adm-clerical, Not-in-family, White, Female,-38,-2,49, United-States, >50K
47, Local-gov,302472, Some-college,7, Never-married, Tech-support, Other-relative, White, Female,20,2439,48, United-States, <=50K
31, Private,234684, Some-college,10, Married-civ-spouse, Sales, Unmarried, White, Female,-108,4,40, United-States, <=50K
36, Never-worked,165031, Some-college,11, Married-spouse-absent, Craft-repair, Husband, White, Female,-1001,2,31, United-States, <=50K
40, ?,143721, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,-40,3,40, United-States, >50K
18, Private,154746, Assoc-voc,9, Separated, Prof-specialty, Not-in-family, Black, Female,-106,5,40, United-States, <=50K
51, Federal-gov,162122, HS-grad,10, Married-civ-spouse, Other-service, Own-child, White, Male,-69,1,50, United-States, <=50K
37, Private,235330, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,1584,-1,40, El-Salvador, <=50K
20, Private,322752, Some-college,17, Married-AF-spouse, Protective-serv, Unmarried, White, Male,-63,3,40, United-States, <=50K
16, Federal-gov,71653, Some-college,10, Divorced, Other-service, Not-in-family, Black, Male,-80,4,40, United-States, <=50K
25, Never-worked,46564, 11th,9, Widowed, Prof-specialty, Husband, White, Male,-72,1676,40, United-States, <=50K
53, Private,182288, HS-grad,16, Divorced, Farming-fishing, Unmarried, White, Female,-15,8,40, United-States, <=50K
23, Private,331637, HS-grad,5, Married-civ-spouse, Sales, Not-in-family, White, Female,-15,2,51, United-States, >50K
16, Private,219065, Assoc-acdm,9, Never-married, Handlers-cleaners, Own-child, White, Female,54,6,75, United-States, <=50K
32, Private,362031, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,-21,2,40, United-States, <=50K
55, Private,81307, 5th-6th,10, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,5152,1,43, United-States, <=50K
48, Private,158681, Assoc-acdm,3, Married-civ-spouse, Prof-specialty, Wife, White, Female,13725,-6,51, United-States, <=50K
22, Private,194479, Some-college,14, Divorced, Protective-serv, Not-in-family, White, Female,-105,6,33, Vietnam, <=50K
21, Without-pay,201181, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-91,2219,47, United-States, >50K
23, State-gov,435147, 10th,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,-123,0,37, United-States, <=50K
18, Private,275247, Some-college,10, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,-5,7,-3, United-States, <=50K
21, Private,309335, Some-college,9, Divorced, Sales, Other-relative, White, Male,-90,2,46, United-States, <=50K
26, Private,162259, 12th,7, Married-AF-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,47,1,40, China, >50K
37, Private,308674, 11th,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-49,4,35, United-States, <=50K
22, Private,107040, Bachelors,8, Married-civ-spouse, Transport-moving, Husband, White, Male,313,4,50, ?, >50K
40, Private,292217, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-112,-3,40, United-States, <=50K
20, Private,191585, 11th,14, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,22,6,83, United-States, <=50K
26, Local-gov,225685, Some-college,9, Never-married, Exec-managerial, Unmarried, White, Male,-114,2,40, United-States, <=50K
43, Private,255039, Some-college,6, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,16,2,40, United-States, <=50K
32, Local-gov,545438, Some-college,11, Never-married, Machine-op-inspct, Husband, White, Female,-72,7,19, United-States, <=50K
19, Self-emp-not-inc,84281, Doctorate,11, Divorced, Protective-serv, Own-child, Asian-Pac-Islander, Male,-110,1,44, Nicaragua, <=50K
26, Self-emp-not-inc,232673, HS-grad,11, Divorced, Machine-op-inspct, Own-child, White, Male,71,1853,40, Mexico, <=50K
18, Private,206886, Some-college,9, Married-spouse-absent, Other-service, Unmarried, White, Female,-71,4,12, United-States, <=50K
54, Federal-gov,67078, 10th,14, Never-married, Prof-specialty, Unmarried, Black, Male,-100,-1,34, United-States, <=50K
45, Federal-gov,87744, HS-grad,4, Never-married, Farming-fishing, Not-in-family, White, Female,-7,1,40, United-States, <=50K
45, Self-emp-not-inc,114888, Some-college,8, Married-civ-spouse, Other-service, Unmarried, White, Female,-126,9,40, England, <=50K
50, Never-worked,435025, HS-grad,9, Never-married, ?, Not-in-family, White, Female,-71,0,45, United-States, <=50K
14, Private,181491, HS-grad,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,-121,0,40, China, <=50K
53, Without-pay,179461, 1st-4th,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,-53,6,48, Hong, <=50K
17, Private,168160, HS-grad,10, Never-married, Other-service, Other-relative, White, Male,-33,7,16, United-States, <=50K
26, Private,217070, Some-college,7, Divorced, Handlers-cleaners, Not-in-family, White, Female,-119,1,40, United-States, <=50K
29, Private,154385, HS-grad,9, Married-civ-spouse, Prof-specialty, Own-child, White, Male,1128,-3,46, United-States, <=50K
46, ?,320847, HS-grad,7, Married-civ-spouse, Transport-moving, Husband, White, Female,-153,4,40, United-States, <=50K
27, ?,245500, Some-college,14, Separated, Prof-specialty, Wife, White, Male,21,4,35, United-States, <=50K
42, Local-gov,304824, Bachelors,10, Never-married, Adm-clerical, Other-relative, White, Female,-93,4,40, Honduras, <=50K
17, Self-emp-inc,192199, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Female,10,8,40, United-States, >50K
16, Private,198413, Bachelors,14, Divorced, Prof-specialty, Husband, White, Male,-56,5,40, United-States, <=50K
77, Private,190059, HS-grad,10, Married-civ-spouse, Prof-specialty, Husband, White, Female,22,2,40, Ecuador, >50K
23, Private,138485, HS-grad,14, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-95,-3,40, United-States, <=50K
30, Self-emp-inc,261967, 9th,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,-72,2,40, Philippines, <=50K
17, Private,160474, Masters,13, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,-36,-4,40, United-States, >50K
33, Private,167338, Masters,6, Divorced, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,142,3,50, Hong, <=50K
38, Private,57957, Some-college,9, Married-civ-spouse, Prof-specialty, Own-child, White, Female,9,2,25, United-States, <=50K
18, Private,154212, Preschool,10, Never-married, Craft-repair, Own-child, White, Female,-93,-4,40, United-States, >50K
18, Self-emp-inc,278060, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Male,-90,0,39, Outlying-US(Guam-USVI-etc), >50K
42, Private,228373, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Other, Male,-74,2,15, United-States, <=50K
68, Private,295288, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,-99,-2,40, India, <=50K
22, ?,351044, Some-college,14, Married-civ-spouse, Prof-specialty, Husband, Black, Female,-43,4,40, United-States, <=50K
16, ?,54217, 1st-4th,7, Married-spouse-absent, Prof-specialty, Husband, White, Female,10,8,32, United-States, <=50K
60, Private,160641, Preschool,10, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,-99,-1,57, Puerto-Rico, <=50K
39, Private,216227, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,8,59, United-States, <=50K
44, Local-gov,297357, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,88,7,33, United-States, <=50K
28, Private,139894, Assoc-voc,10, Widowed, Sales, Wife, Black, Female,-81,7,40, El-Salvador, <=50K
35, Private,209686, Some-college,9, Divorced, Prof-specialty, Husband, White, Male,-60,1,40, ?, <=50K
17, Federal-gov,230596, Prof-school,6, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,3289,2236,40, United-States, <=50K
21, Self-emp-inc,39603, Bachelors,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-75,-2,13, United-States, <=50K
22, Private,182884, 12th,13, Widowed, Protective-serv, Husband, White, Female,-35,1,15, Guatemala, <=50K
39, Local-gov,219892, Prof-school,14, Married-spouse-absent, Tech-support, Husband, Amer-Indian-Eskimo, Male,-78,3,32, Nicaragua, <=50K
23, Federal-gov,232245, Prof-school,10, Never-married, Sales, Husband, White, Male,-92,1,22, United-States, <=50K
22, Private,346407, Preschool,14, Never-married, Prof-specialty, Wife, White, Male,-114,5,32, United-States, <=50K
26, Private,259711, Some-college,9, Never-married, Exec-managerial, Not-in-family, White, Male,29,4,49, ?, <=50K
47, Private,183483, Masters,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,-41,-2,36, United-States, <=50K
16, Private,175958, HS-grad,10, Divorced, Protective-serv, Husband, White, Male,31,7,40, United-States, >50K
22, Private,42220, Some-college,9, Separated, Exec-managerial, Husband, Other, Female,-3,2263,2, Hong, <=50K
35, Private,228663, Prof-school,9, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,-19,1,65, United-States, <=50K
20, Private,41882, Masters,6, Separated, Other-service, Unmarried, White, Female,95,6,53, United-States, <=50K
33, Private,53062, Some-college,13, Married-civ-spouse, Transport-moving, Husband, White, Male,-116,1752,51, United-States, >50K
46, Private,300069, Bachelors,9, Never-married, Sales, Husband, White, Female,-95,5,16, United-States, <=50K
49, ?,242087, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-46,6,31, United-States, >50K
30, Private,155803, Some-college,14, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,17,6,40, United-States, >50K
21, Local-gov,222115, Assoc-acdm,7, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,-131,4,40, United-States, <=50K
32, Private,479545, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,-28,0,43, United-States, <=50K
30, Private,174065, Some-college,6, Never-married, Adm-clerical, Not-in-family, White, Male,26,4,40, United-States, <=50K
46, ?,300092, HS-grad,9, Never-married, Armed-Forces, Own-child, White, Female,-64,3,44, United-States, <=50K
28, Without-pay,445847, Masters,13, Married-AF-spouse, Sales, Husband, White, Male,-24,3,58, United-States, <=50K
30, Private,118709, 7th-8th,16, Never-married, Protective-serv, Unmarried, White, Female,-105,2,52, Dominican-Republic, <=50K
37, Private,181098, 7th-8th,5, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,-7,6,56, United-States, <=50K
23, Self-emp-not-inc,250763, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,6498,-4,40, United-States, <=50K
41, Self-emp-inc,67738, 9th,14, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,-136,-2,37, United-States, <=50K
47, ?,216975, Some-college,6, Married-civ-spouse, Sales, Not-in-family, Black, Female,-102,6,44, United-States, <=50K
34, Private,134347, 9th,10, Divorced, ?, Own-child, Black, Male,6,-2,51, United-States, <=50K
37, Private,178056, Bachelors,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,-128,1,40, United-States, >50K
15, Private,169645, Bachelors,11, Never-married, Other-service, Husband, White, Male,-105,1756,50, United-States, >50K
49, Self-emp-not-inc,257523, Bachelors,11, Separated, Handlers-cleaners, Not-in-family, White, Female,-135,4,50, United-States, <=50K
20, Self-emp-not-inc,191548, Some-college,14, Divorced, Sales, Not-in-family, White, Male,-81,-2,39, Philippines, <=50K
29, Private,160825, 9th,10, Never-married, Prof-specialty, Husband, White, Female,-92,-1,24, United-States, <=50K
25, State-gov,181029, HS-grad,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,5218,2219,31, United-States, >50K
33, Self-emp-not-inc,218628, 11th,14, Divorced, Adm-clerical, Other-relative, White, Male,-39,0,20, United-States, <=50K
44, Private,139852, Bachelors,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,-14,4,40, ?, <=50K
23, State-gov,72693, 12th,7, Never-married, Adm-clerical, Not-in-family, White, Male,-121,2,10, United-States, >50K
16, Never-worked,187363, HS-grad,14, Married-civ-spouse, Other-service, Own-child, Black, Male,27,6,40, Puerto-Rico, <=50K
44, Private,374330, 7th-8th,12, Married-civ-spouse, Other-service, Husband, White, Male,18,4,40, United-States, >50K
43, Federal-gov,204459, Preschool,10, Never-married, ?, Other-relative, White, Female,-37,2,34, United-States, <=50K
36, Local-gov,181080, HS-grad,7, Never-married, Prof-specialty, Other-relative, White, Female,-25,-6,50, Iran, <=50K
17, Private,76919, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-44,-2,40, United-States, <=50K
26, Private,319851, HS-grad,6, Married-civ-spouse, ?, Not-in-family, White, Male,6124,-3,39, United-States, <=50K
34, Private,269335, Some-college,6, Married-civ-spouse, ?, Husband, White, Male,112,0,40, United-States, >50K
75, Private,179022, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,50,7,40, Yugoslavia, <=50K
43, Private,120099, Bachelors,9, Never-married, Farming-fishing, Unmarried, White, Male,-122,4,23, United-States, <=50K
17, Self-emp-inc,231923, Some-college,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,2873,4,27, Haiti, <=50K
28, State-gov,219265, Bachelors,10, Married-civ-spouse, Other-service, Husband, White, Male,-90,-2,48, United-States, <=50K
48, Self-emp-not-inc,171890, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-45,2,45, United-States, >50K
42, Self-emp-not-inc,130386, Masters,9, Widowed, Protective-serv, Not-in-family, White, Female,35,3,35, United-States, <=50K
47, Private,159670, HS-grad,17, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,-29,6,49, Laos, <=50K
62, Private,174758, Some-college,8, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-20,2,10, United-States, >50K
43, State-gov,241831, HS-grad,14, Never-married, Machine-op-inspct, Other-relative, White, Female,-57,8,19, ?, <=50K
13, ?,360303, 12th,9, Married-spouse-absent, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,52,3,42, Hong, >50K
18, Private,108705, Bachelors,10, Never-married, Adm-clerical, Unmarried, White, Female,-16,7,49, United-States, <=50K
56, Self-emp-inc,144740, Some-college,16, Never-married, Transport-moving, Other-relative, Black, Female,-86,0,40, United-States, <=50K
22, Federal-gov,235110, Some-college,11, Married-civ-spouse, Transport-moving, Husband, White, Male,-106,3,58, United-States, >50K
43, Private,242026, Some-college,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,18,3,12, United-States, <=50K
31, Federal-gov,50471, Some-college,13, Divorced, ?, Other-relative, Other, Female,-14,4,40, United-States, <=50K
28, Private,334908, Preschool,14, Married-civ-spouse, Other-service, Husband, White, Male,-37,2,50, United-States, <=50K
35, Private,54069, 10th,6, Married-civ-spouse, Tech-support, Wife, White, Female,-11,3,44, United-States, >50K
32, Private,149466, 11th,11, Married-civ-spouse, ?, Husband, White, Male,-94,5,38, United-States, >50K
46, Private,338171, 9th,7, Married-civ-spouse, Sales, Husband, White, Female,87,4,40, United-States, <=50K
27, Private,89282, 12th,9, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,34,2,40, United-States, <=50K
14, Self-emp-not-inc,84958, HS-grad,10, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,-86,5,40, Taiwan, <=50K
44, Self-emp-not-inc,226436, 7th-8th,6, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,-73,2,33, Greece, <=50K
48, Private,173770, 1st-4th,14, Divorced, Farming-fishing, Not-in-family, White, Male,2690,2288,16, Ireland, <=50K
22, Self-emp-inc,292772, HS-grad,9, Never-married, Other-service, Own-child, White, Male,-59,4,40, Iran, <=50K
49, Private,334076, Some-college,10, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,34,-2,40, United-States, <=50K
16, Private,236741, Some-college,9, Separated, Prof-specialty, Own-child, White, Male,89,7,40, United-States, <=50K
40, Private,223165, Some-college,3, Married-civ-spouse, Prof-specialty, Own-child, White, Male,-12,4,43, United-States, <=50K
37, Private,255520, Some-college,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,-41,5,40, United-States, >50K
21, ?,144416, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-100,0,51, United-States, >50K
39, Self-emp-not-inc,85308, Bachelors,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,-126,1,40, United-States, <=50K
46, Private,75340, Masters,16, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,-46,0,21, United-States, <=50K
50, Private,361693, Masters,4, Divorced, Machine-op-inspct, Wife, White, Male,-78,-3,44, United-States, <=50K
46, Private,305531, HS-grad,7, Married-civ-spouse, Sales, Husband, White, Male,19,6,40, Mexico, >50K
35, Self-emp-not-inc,481166, Bachelors,8, Married-AF-spouse, Exec-managerial, Not-in-family, White, Male,68,7,54, United-States, <=50K
29, Self-emp-inc,143189, Assoc-voc,14, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,-55,0,40, United-States, >50K
28, Self-emp-not-inc,138091, Bachelors,14, Never-married, Craft-repair, Own-child, White, Female,-57,6,45, United-States, <=50K
47, Private,233366, Masters,11, Divorced, Adm-clerical, Not-in-family, White, Female,15,-3,38, United-States, <=50K
33, Private,347819, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,-129,-3,50, United-States, <=50K
31, Private,353549, Masters,10, Married-civ-spouse, Sales, Not-in-family, White, Male,20,6,40, United-States, <=50K
32, Private,205188, Some-college,10, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,-95,0,58, ?, <=50K
17, ?,205219, Preschool,3, Never-married, Craft-repair, Not-in-family, White, Male,-5,2316,46, United-States, <=50K
18, ?,64616, HS-grad,13, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,-125,5,55, United-States, >50K
15, Private,297251, Some-college,7, Married-civ-spouse, Craft-repair, Own-child, White, Female,-88,6,28, United-States, <=50K
18, State-gov,159453, Some-college,14, Married-civ-spouse, Other-service, Husband, White, Male,36,3,61, United-States, >50K
33, Private,117468, Some-college,9, Married-civ-spouse, Transport-moving, Own-child, White, Male,-74,2,40, United-States, <=50K
24, Private,263583, Bachelors,13, Never-married, Other-service, Own-child, White, Female,-106,-2,45, United-States, >50K
27, Private,223814, 12th,9, Married-spouse-absent, Sales, Husband, White, Male,47,2,40, United-States, <=50K
51, Private,40263, 11th,6, Married-civ-spouse, Adm-clerical, Husband, Other, Male,-72,4,40, United-States, <=50K
37, Private,688447, Masters,10, Never-married, ?, Husband, White, Male,-27,1902,35, United-States, >50K
17, Private,54716, 1st-4th,14, Married-civ-spouse, Armed-Forces, Husband, White, Male,-96,2,46, United-States, <=50K
19, ?,306014, Some-college,10, Never-married, Armed-Forces, Not-in-family, Black, Male,-95,6,49, United-States, <=50K
16, Local-gov,179412, Doctorate,9, Never-married, Prof-specialty, Own-child, White, Female,21,7,32, United-States, >50K
43, ?,278008, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1110,-4,39, United-States, >50K
17, Federal-gov,104072, HS-grad,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-27,-2,40, United-States, <=50K
39, Self-emp-inc,298073, Prof-school,4, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,7,1,31, United-States, <=50K
50, Self-emp-not-inc,548392, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Female,15592,5,32, United-States, <=50K
21, Self-emp-inc,237052, Masters,5, Divorced, Priv-house-serv, Wife, White, Male,0,3,74, United-States, <=50K
40, Local-gov,564199, 5th-6th,8, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,2,40, United-States, <=50K
15, Private,301633, HS-grad,9, Never-married, Sales, Husband, Black, Female,-39,2,10, United-States, <=50K
46, Private,111104, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,-79,3,33, Outlying-US(Guam-USVI-etc), >50K
25, Private,185919, HS-grad,17, Widowed, Handlers-cleaners, Not-in-family, White, Female,-97,7,40, United-States, <=50K
36, Private,211724, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,-111,1,35, United-States, <=50K
20, Self-emp-not-inc,137409, 11th,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,-48,0,45, England, <=50K
16, Private,387640, Bachelors,9, Never-married, ?, Other-relative, White, Female,-118,4,51, United-States, <=50K
47, Private,278543, HS-grad,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,6287,5,43, United-States, <=50K
34, Private,250022, HS-grad,13, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,-82,4,40, United-States, <=50K
20, ?,213324, 7th-8th,10, Never-married, Other-service, Unmarried, Black, Male,-39,5,40, United-States, <=50K
38, Private,135923, HS-grad,7, Never-married, Sales, Not-in-family, White, Female,-64,2,19, Mexico, <=50K
43, ?,191719, Some-college,11, Widowed, Armed-Forces, Unmarried, Other, Female,48,3,40, Portugal, >50K
18, Self-emp-not-inc,412973, Some-college,9, Never-married, Other-service, Not-in-family, White, Female,-129,3,40, United-States, <=50K
16, Private,54185, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,-66,3,31, United-States, <=50K
16, Private,459343, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,41,-1,40, United-States, <=50K
22, Private,152164, HS-grad,10, Never-married, Machine-op-inspct, Own-child, White, Female,-80,6,40, United-States, <=50K
20, Private,114157, Doctorate,9, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,-3,7,40, United-States, <=50K
16, Private,81072, Some-college,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,-75,4,52, United-States, <=50K
47, Private,26490, HS-grad,9, Divorced, ?, Unmarried, White, Female,17,6,43, United-States, <=50K
27, Private,293396, Some-college,9, Never-married, Machine-op-inspct, Husband, Black, Female,-32,8,34, United-States, <=50K
40, Private,262566, Masters,5, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,-2,5,36, ?, <=50K
37, Private,195755, HS-grad,10, Divorced, Transport-moving, Own-child, White, Female,7,5,40, United-States, <=50K
28, Private,268185, Assoc-voc,6, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,22,2,17, El-Salvador, >50K
39, State-gov,228306, HS-grad,7, Married-civ-spouse, Protective-serv, Wife, Black, Male,-18,7,57, Nicaragua, <=50K
28, Private,345177, Some-college,10, Never-married, Other-service, Husband, Black, Male,-59,6,49, United-States, <=50K
15, ?,114753, 11th,6, Married-civ-spouse, Other-service, Not-in-family, White, Male,13,6,44, Iran, <=50K
31, Private,86705, Some-college,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,-110,-5,52, United-States, >50K
39, Private,301202, HS-grad,14, Never-married, Craft-repair, Not-in-family, White, Female,-70,3,28, United-States, <=50K
34, Private,307740, HS-grad,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,39,6,35, United-States, <=50K
20, Private,477877, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-71,2,56, Taiwan, <=50K
43, Local-gov,227860, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Other, Male,-25,2096,34, United-States, <=50K
36, Private,245475, HS-grad,13, Divorced, Sales, Husband, White, Female,20,2,56, United-States, <=50K
49, ?,174741, 11th,10, Married-spouse-absent, Exec-managerial, Own-child, White, Female,-100,6,40, United-States, <=50K
38, Private,302791, Assoc-acdm,7, Never-married, Machine-op-inspct, Own-child, Other, Male,7736,4,40, United-States, >50K
43, Self-emp-not-inc,384569, Some-college,10, Never-married, Sales, Husband, Asian-Pac-Islander, Male,15426,2,40, Yugoslavia, >50K
30, Without-pay,251047, Preschool,9, Separated, Sales, Unmarried, White, Male,-57,1,45, United-States, >50K
37, Local-gov,548717, HS-grad,9, Never-married, Transport-moving, Other-relative, White, Female,-13,7,40, Canada, <=50K
43, Self-emp-not-inc,68895, HS-grad,10, Divorced, Craft-repair, Unmarried, Black, Male,-79,9,40, United-States, <=50K
38, Private,407530, 1st-4th,10, Divorced, ?, Not-in-family, Black, Female,-46,2,38, El-Salvador, <=50K
36, Private,251322, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,-46,1474,45, United-States, >50K
36, State-gov,149899, 12th,9, Married-civ-spouse, Sales, Own-child, White, Female,-125,3,33, United-States, >50K
